length, entropy, alexa_grams, word_grams, diff, class
28,3.462659,81.461274,117.823518,-36.362244,dga
30,3.761406,92.128533,137.121686,-44.993153,dga
28,3.821296,85.215026,125.222511,-40.007485,dga
27,3.658234,76.363574,116.99972,-40.636146,dga
28,3.821296,71.622039,114.808931,-43.186892,dga
29,3.65041,85.867291,128.09543,-42.228139,dga
29,3.784898,79.587158,132.552748,-52.96559,dga
28,3.583617,77.55437,121.679856,-44.125487,dga
27,3.676391,80.310483,115.852267,-35.541784,dga
27,3.704349,75.300302,112.793076,-37.492774,dga
28,3.655046,82.050086,120.849528,-38.799442,dga
34,3.561748,103.567629,164.55404,-60.986411,dga
27,3.633974,71.561291,109.933611,-38.37232,dga
29,3.745406,79.761039,120.030576,-40.269537,dga
28,3.628085,77.179872,132.867583,-55.687711,dga
31,3.824533,92.203098,129.635983,-37.432885,dga
28,3.824863,75.0656,110.912777,-35.847177,dga
30,3.69474,87.492866,131.185306,-43.69244,dga
28,3.722907,79.555241,115.899609,-36.344368,dga
29,3.676441,83.24016,122.165981,-38.925821,dga
25,3.669275,61.553067,91.134806,-29.58174,dga
27,3.704349,75.723438,113.056664,-37.333227,dga
29,3.810928,94.339445,132.295735,-37.95629,dga
32,3.988609,90.077375,144.117068,-54.039693,dga
29,3.741963,91.023266,122.831558,-31.808291,dga
28,3.865765,77.989176,117.389498,-39.400322,dga
33,3.763647,103.574158,156.552219,-52.978061,dga
32,3.757049,114.317288,161.808686,-47.491398,dga
30,3.69474,95.402535,141.986557,-46.584022,dga
28,3.838804,72.76371,110.017727,-37.254017,dga
30,3.539572,86.949635,129.913652,-42.964016,dga
30,3.714409,80.689714,135.756383,-55.066669,dga
31,3.708093,99.678026,150.917743,-51.239717,dga
29,3.512479,92.501603,134.879751,-42.378148,dga
28,3.722907,76.591137,119.490108,-42.898971,dga
32,3.757049,99.273284,156.803726,-57.530442,dga
31,3.784368,94.070848,145.629604,-51.558756,dga
27,3.658234,73.647391,115.51316,-41.865769,dga
17,3.454822,47.36349,59.203239,-11.839749,dga
16,3.45282,47.822879,64.562296,-16.739417,dga
19,3.260828,58.527441,79.737457,-21.210016,dga
18,3.46132,54.708201,70.687144,-15.978944,dga
16,3.625,47.591607,61.129245,-13.537638,dga
17,3.572469,42.695943,58.789008,-16.093066,dga
15,3.373557,40.891419,45.907215,-5.015796,dga
16,3.5,47.504711,59.359758,-11.855047,dga
15,3.373557,33.775163,37.556598,-3.781435,dga
18,3.46132,50.251225,57.62287,-7.371645,dga
16,3.625,55.205042,70.875759,-15.670717,dga
17,3.852169,44.879449,57.023067,-12.143619,dga
17,3.616875,45.367072,60.696455,-15.329383,dga
18,3.725481,45.823232,56.615109,-10.791877,dga
16,3.32782,51.523261,64.070025,-12.546764,dga
15,3.323231,38.839672,49.139791,-10.300119,dga
17,3.29277,48.826354,64.682452,-15.856098,dga
14,3.324863,42.866522,47.992129,-5.125607,dga
16,3.20282,44.465773,56.963288,-12.497515,dga
13,3.334679,32.902622,36.734292,-3.831669,dga
17,3.454822,55.230925,78.675023,-23.444097,dga
16,3.5,50.767783,61.742306,-10.974523,dga
17,3.175123,50.727072,63.132088,-12.405016,dga
17,3.616875,60.494593,76.33331,-15.838717,dga
15,3.506891,51.739856,66.726099,-14.986243,dga
19,3.511085,56.450786,72.917141,-16.466355,dga
17,3.616875,51.230829,64.041226,-12.810398,dga
15,3.323231,39.455573,48.186417,-8.730844,dga
16,3.280639,40.780759,46.510197,-5.729437,dga
18,3.614369,58.389566,74.695004,-16.305438,dga
17,3.337175,46.254186,57.779055,-11.524869,dga
15,3.323231,44.404901,56.646902,-12.242002,dga
20,3.508695,70.768736,91.182137,-20.413401,dga
17,3.572469,46.551444,53.486891,-6.935447,dga
18,3.641604,48.315623,61.33117,-13.015547,dga
15,3.240224,42.415298,50.080549,-7.665251,dga
15,3.506891,41.284702,49.402275,-8.117573,dga
17,3.028639,50.030609,66.268034,-16.237425,dga
17,3.337175,55.742577,65.101334,-9.358758,dga
17,3.454822,48.837469,54.893699,-6.05623,dga
18,3.572431,57.184165,79.808275,-22.62411,dga
17,3.734522,46.560303,56.164696,-9.604393,dga
17,3.499228,56.236909,72.041421,-15.804512,dga
17,3.734522,42.288216,49.960028,-7.671813,dga
17,3.263933,38.870853,46.446241,-7.575387,dga
18,3.794653,50.788007,65.138104,-14.350097,dga
19,3.576618,60.909931,76.40259,-15.492659,dga
17,3.454822,50.817143,64.069083,-13.251941,dga
19,3.300559,56.969318,75.572138,-18.602821,dga
15,3.456565,45.816335,58.486664,-12.670328,dga
19,3.681881,56.457495,69.013736,-12.556241,dga
15,3.456565,41.93838,47.124954,-5.186574,dga
15,3.506891,45.284461,53.827321,-8.542861,dga
16,3.45282,47.770613,68.44518,-20.674567,dga
17,3.616875,49.306306,61.366755,-12.06045,dga
14,3.378783,35.864684,43.050773,-7.186089,dga
16,3.32782,48.099924,64.077847,-15.977923,dga
17,3.175123,50.622726,61.844433,-11.221707,dga
19,3.536887,58.533465,75.642099,-17.108634,dga
13,3.238901,37.829954,47.550662,-9.720708,dga
18,3.127987,46.888837,57.621854,-10.733017,dga
17,3.616875,52.718885,63.506418,-10.787533,dga
15,3.506891,43.392723,51.205043,-7.812321,dga
18,3.683542,46.599365,62.288731,-15.689366,dga
16,3.280639,38.673412,43.834581,-5.161169,dga
17,3.734522,49.015792,57.127833,-8.112042,dga
16,3.32782,49.656492,65.064631,-15.408138,dga
16,3.5,45.904933,60.42992,-14.524986,dga
16,3.625,56.920938,73.106309,-16.185371,dga
18,3.392147,54.907745,65.690716,-10.78297,dga
18,3.350209,50.029261,62.238652,-12.209391,dga
15,3.189898,33.900306,38.288748,-4.388442,dga
16,3.280639,38.770037,47.86774,-9.097703,dga
17,3.337175,58.605265,68.83571,-10.230445,dga
18,3.46132,56.151567,77.003459,-20.851892,dga
17,3.263933,52.886962,69.308493,-16.421531,dga
16,3.20282,46.384635,58.765506,-12.380871,dga
17,3.410417,51.440941,67.083244,-15.642303,dga
15,3.323231,41.32755,48.700596,-7.373046,dga
18,3.46132,53.992174,66.06776,-12.075586,dga
18,3.725481,57.549149,69.823963,-12.274814,dga
16,3.75,49.752597,62.094811,-12.342213,dga
17,3.263933,55.295878,70.434074,-15.138197,dga
17,3.410417,50.387838,66.947575,-16.559737,dga
18,3.614369,51.47538,61.214894,-9.739514,dga
16,3.625,41.586154,51.217886,-9.631731,dga
17,3.454822,43.166322,56.711931,-13.545608,dga
16,3.25,39.311347,43.982856,-4.671509,dga
15,3.456565,43.092285,57.809395,-14.71711,dga
13,3.026987,31.279742,38.455455,-7.175712,dga
16,3.57782,46.408598,57.312908,-10.904311,dga
16,3.375,44.487427,55.098063,-10.610636,dga
17,3.29277,51.270875,65.718804,-14.447929,dga
19,3.366091,55.152863,77.727612,-22.574749,dga
17,3.337175,55.367387,66.894393,-11.527007,dga
17,3.29277,55.464869,69.233377,-13.768508,dga
16,3.75,50.39597,61.874551,-11.478582,dga
17,3.454822,56.507643,70.854921,-14.347278,dga
17,3.454822,51.271087,63.402444,-12.131357,dga
17,3.337175,61.59753,81.514589,-19.917059,dga
15,3.139572,34.511785,39.175856,-4.664071,dga
17,3.337175,53.144784,66.532205,-13.387421,dga
16,3.375,42.71237,47.446506,-4.734135,dga
15,3.640224,45.979806,55.592865,-9.613059,dga
17,3.29277,47.200399,62.092536,-14.892137,dga
13,3.392747,42.030242,50.127365,-8.097123,dga
16,3.030639,49.340747,63.650974,-14.310227,dga
16,3.155639,40.107035,49.414461,-9.307426,dga
15,2.923231,39.300613,46.976052,-7.675439,dga
19,3.576618,52.047243,68.252908,-16.205666,dga
15,3.373557,46.020459,55.322083,-9.301624,dga
16,3.20282,46.826682,52.812806,-5.986124,dga
17,3.852169,48.631117,65.285427,-16.65431,dga
15,3.506891,44.204828,49.032088,-4.827261,dga
17,3.499228,49.836565,61.891629,-12.055064,dga
19,3.471354,59.551182,80.71694,-21.165758,dga
18,3.614369,56.196379,69.831949,-13.63557,dga
17,3.29277,43.75167,57.511633,-13.759963,dga
17,3.013071,50.936033,59.168911,-8.232878,dga
15,3.640224,48.10428,53.116291,-5.012011,dga
18,3.725481,57.928345,73.28153,-15.353185,dga
14,3.378783,41.786933,52.162472,-10.375538,dga
15,3.506891,41.796939,52.614334,-10.817396,dga
16,3.70282,47.700086,63.373931,-15.673845,dga
17,3.499228,37.884934,46.380438,-8.495504,dga
18,3.614369,61.993425,75.557816,-13.564391,dga
18,3.572431,58.45426,77.061855,-18.607595,dga
16,3.375,44.233862,52.655686,-8.421825,dga
16,3.625,41.443703,48.302136,-6.858434,dga
17,3.219528,44.945267,57.719732,-12.774466,dga
15,3.373557,37.717486,47.624295,-9.906809,dga
15,3.189898,44.12292,52.307668,-8.184748,dga
15,3.373557,53.120827,62.637176,-9.516349,dga
14,3.521641,35.107628,38.534134,-3.426506,dga
16,3.375,42.101758,51.322705,-9.220947,dga
15,3.323231,39.782134,46.265192,-6.483058,dga
16,3.5,48.560908,58.159331,-9.598423,dga
15,3.506891,47.595634,58.389011,-10.793377,dga
16,3.5,52.595073,61.101868,-8.506795,dga
14,3.378783,39.180188,47.812438,-8.63225,dga
19,3.511085,51.688162,73.860933,-22.172771,dga
17,3.499228,47.051101,57.735853,-10.684752,dga
16,3.75,39.163248,49.88728,-10.724032,dga
15,3.272906,52.131048,62.489988,-10.358941,dga
15,3.506891,50.168494,61.665519,-11.497025,dga
18,3.392147,56.360008,74.438102,-18.078094,dga
17,3.499228,43.082248,52.719273,-9.637025,dga
16,3.5,49.480722,61.956384,-12.475662,dga
17,3.572469,51.606779,67.101569,-15.49479,dga
15,3.240224,36.296029,40.89149,-4.595461,dga
17,3.454822,52.183503,68.6613,-16.477797,dga
16,3.5,37.217719,41.717365,-4.499646,dga
15,3.640224,40.611307,49.983438,-9.372131,dga
18,3.350209,49.952128,63.695601,-13.743473,dga
16,3.375,49.096575,61.595853,-12.499277,dga
14,3.378783,44.296413,50.895466,-6.599053,dga
18,3.46132,49.784695,61.912688,-12.127994,dga
16,3.5,54.303351,72.774878,-18.471527,dga
16,3.5,32.581547,38.155934,-5.574386,dga
17,3.454822,44.183465,57.013311,-12.829846,dga
17,3.616875,49.892142,62.696142,-12.803999,dga
14,3.235926,44.096898,51.914123,-7.817225,dga
16,3.45282,42.792076,49.781066,-6.988989,dga
17,3.734522,56.343358,77.249489,-20.906131,dga
14,3.521641,46.27848,54.023414,-7.744934,dga
16,3.07782,40.783061,50.743803,-9.960741,dga
19,3.64215,60.578465,81.16653,-20.588065,dga
18,3.350209,52.550099,67.972296,-15.422197,dga
16,3.5,43.752592,50.272524,-6.519931,dga
14,3.378783,35.295877,46.798434,-11.502557,dga
18,3.725481,51.818788,73.854392,-22.035604,dga
17,3.410417,57.650036,72.290158,-14.640122,dga
16,3.32782,49.47926,63.224962,-13.745702,dga
17,3.572469,50.183086,65.63924,-15.456154,dga
15,3.506891,38.278556,45.918679,-7.640123,dga
17,3.337175,53.348133,70.163155,-16.815022,dga
13,3.392747,37.765886,45.042786,-7.2769,dga
15,3.506891,36.11878,43.42518,-7.3064,dga
18,3.572431,53.557706,70.70906,-17.151354,dga
17,3.219528,41.848429,48.369845,-6.521416,dga
15,3.506891,34.187211,41.207998,-7.020787,dga
18,3.683542,54.567769,72.215423,-17.647654,dga
16,3.625,44.882098,56.68578,-11.803682,dga
13,3.238901,33.392431,39.314398,-5.921967,dga
16,3.75,38.895765,44.949633,-6.053867,dga
15,3.640224,36.721213,42.547332,-5.826119,dga
17,3.337175,47.445757,60.124078,-12.678321,dga
16,3.20282,42.027384,51.179205,-9.151821,dga
17,3.454822,45.031353,52.841935,-7.810582,dga
13,3.026987,35.481727,39.517585,-4.035858,dga
18,3.614369,54.507808,67.108941,-12.601133,dga
15,3.773557,34.707472,40.968496,-6.261024,dga
17,3.690117,41.920559,55.312385,-13.391827,dga
17,3.616875,54.700932,67.661014,-12.960082,dga
12,3.084963,32.68881,36.767558,-4.078749,dga
16,3.20282,44.913693,59.407381,-14.493688,dga
18,3.266333,55.961799,78.56995,-22.608151,dga
17,3.616875,45.689792,60.878717,-15.188925,dga
14,3.521641,40.911717,50.090003,-9.178286,dga
15,3.240224,45.989127,53.581508,-7.592381,dga
15,3.240224,49.71492,65.334778,-15.619858,dga
17,3.337175,50.32465,64.883605,-14.558956,dga
16,3.45282,45.983492,61.1869,-15.203408,dga
15,3.373557,49.201877,56.280403,-7.078526,dga
15,3.373557,35.831903,43.378921,-7.547018,dga
13,3.238901,30.559583,36.948536,-6.388953,dga
15,3.373557,44.677142,56.957303,-12.280161,dga
14,3.324863,42.489098,48.884431,-6.395333,dga
16,3.20282,48.082477,58.768752,-10.686276,dga
16,3.45282,32.689917,40.811191,-8.121274,dga
17,3.734522,49.255169,61.514791,-12.259622,dga
13,3.546594,33.761108,37.459164,-3.698056,dga
18,3.572431,46.927244,66.001793,-19.074549,dga
15,3.323231,40.026504,46.084531,-6.058026,dga
17,3.572469,50.9616,68.715822,-17.754222,dga
17,3.616875,38.600811,47.247444,-8.646633,dga
19,3.536887,62.996776,83.809315,-20.812539,dga
13,3.392747,35.262788,43.403678,-8.140889,dga
17,3.29277,53.213248,70.532131,-17.318883,dga
18,3.572431,52.630348,59.959725,-7.329377,dga
16,3.45282,45.400747,53.280798,-7.880052,dga
16,3.57782,41.971881,48.144535,-6.172654,dga
16,3.5,46.081671,57.827033,-11.745362,dga
15,3.506891,41.914823,49.846062,-7.931239,dga
18,3.572431,56.112189,68.325068,-12.212878,dga
16,3.57782,51.882984,63.78664,-11.903657,dga
15,3.323231,46.132606,54.410578,-8.277972,dga
17,3.38158,51.118555,58.813676,-7.69512,dga
13,3.026987,36.596799,42.947765,-6.350966,dga
17,3.38158,43.004465,50.877733,-7.873267,dga
18,3.572431,59.56323,75.114285,-15.551055,dga
16,3.32782,43.531354,50.097997,-6.566643,dga
17,3.616875,45.354325,52.810919,-7.456595,dga
18,3.614369,54.885485,69.131798,-14.246313,dga
17,3.734522,54.023713,73.130624,-19.106911,dga
14,3.324863,37.001619,44.621375,-7.619757,dga
17,3.454822,52.969276,69.12298,-16.153704,dga
18,3.725481,55.503013,77.780765,-22.277752,dga
18,3.503258,60.858263,77.270318,-16.412055,dga
17,3.454822,42.557193,48.731256,-6.174063,dga
15,3.189898,40.701913,53.2719,-12.569987,dga
16,3.32782,43.171822,52.201588,-9.029765,dga
17,3.572469,49.130068,66.801497,-17.671429,dga
13,3.026987,33.165528,40.013476,-6.847949,dga
15,3.506891,43.554867,58.434069,-14.879202,dga
16,3.57782,48.591198,58.542516,-9.951318,dga
16,3.57782,46.77326,53.492549,-6.719288,dga
13,3.546594,31.607101,38.79058,-7.183478,dga
19,3.431624,49.414802,66.382236,-16.967434,dga
14,3.46772,33.064606,40.398892,-7.334287,dga
17,3.454822,52.846591,70.137007,-17.290415,dga
14,3.378783,46.762704,71.082275,-24.319571,dga
13,3.392747,27.51563,50.817491,-23.301862,dga
12,3.418296,34.786703,46.589557,-11.802854,dga
13,2.873141,38.490535,54.326437,-15.835901,dga
8,2.75,15.967831,21.083701,-5.115871,dga
22,3.606937,95.663777,128.415286,-32.751509,dga
11,3.095795,32.080372,43.258176,-11.177804,dga
15,3.373557,39.080827,40.904806,-1.823979,dga
14,3.378783,42.630227,60.134847,-17.504621,dga
11,2.481715,38.898221,50.276749,-11.378527,dga
24,3.375815,70.396414,99.582999,-29.186585,dga
22,3.732159,70.605835,104.081435,-33.4756,dga
17,3.337175,56.108671,89.182989,-33.074318,dga
10,2.921928,18.962937,40.84382,-21.880882,dga
22,3.606937,74.891162,116.788505,-41.897343,dga
15,3.506891,68.702922,87.53012,-18.827198,dga
11,2.913977,35.264391,51.196558,-15.932167,dga
8,2.405639,26.488619,34.285307,-7.796688,dga
21,3.427333,61.788017,93.307318,-31.519302,dga
9,2.947703,33.551994,32.24335,1.308644,dga
15,3.323231,55.374148,70.127127,-14.75298,dga
18,3.127987,52.603323,79.840782,-27.237459,dga
22,3.823068,66.183947,110.218947,-44.035,dga
10,2.921928,22.100844,31.469423,-9.368579,dga
9,2.947703,26.121445,35.361155,-9.23971,dga
22,3.425119,74.191258,109.409361,-35.218103,dga
10,2.921928,21.669939,32.693129,-11.02319,dga
8,3,11.800076,17.510843,-5.710767,dga
13,3.180833,33.849986,52.781344,-18.931358,dga
23,3.414441,91.840271,121.535396,-29.695125,dga
8,3,25.183898,26.692955,-1.509057,dga
10,3.121928,23.005387,30.951782,-7.946396,dga
17,3.454822,46.966273,61.279265,-14.312992,dga
24,3.736441,97.657856,136.879316,-39.22146,dga
16,3.155639,42.450511,67.287722,-24.837211,dga
11,2.845351,27.82671,42.786747,-14.960038,dga
17,3.29277,51.913099,77.521673,-25.608574,dga
13,3.238901,42.965012,58.806851,-15.841839,dga
13,3.026987,31.743655,56.959715,-25.21606,dga
15,3.240224,55.000527,84.170565,-29.170038,dga
22,3.170135,84.154098,113.281807,-29.127709,dga
14,3.521641,43.515779,54.557817,-11.042038,dga
17,3.690117,55.339775,80.582186,-25.24241,dga
7,2.807355,8.671336,16.63293,-7.961594,dga
11,3.277613,20.585114,44.172022,-23.586907,dga
15,3.056565,36.001303,57.316624,-21.315321,dga
14,3.093069,39.599324,60.789986,-21.190662,dga
21,3.32734,63.301009,81.424081,-18.123072,dga
15,3.106891,49.189577,72.3523,-23.162723,dga
20,3.546439,64.161082,91.765384,-27.604302,dga
11,3.277613,29.715736,43.861144,-14.145408,dga
15,3.456565,51.290592,62.747478,-11.456886,dga
21,3.594466,67.844309,93.298285,-25.453976,dga
22,3.083765,75.338173,103.885498,-28.547324,dga
17,3.572469,43.938932,67.365489,-23.426557,dga
11,3.277613,26.003348,38.092119,-12.088772,dga
16,3.32782,50.421802,73.386657,-22.964855,dga
30,3.789898,97.62866,138.807545,-41.178885,dga
20,3.584184,75.029622,111.603923,-36.574301,dga
18,3.836592,57.905171,86.190022,-28.284851,dga
19,3.431624,77.281047,95.519086,-18.238039,dga
11,2.913977,43.025525,57.828342,-14.802817,dga
16,3.375,38.223504,50.922308,-12.698804,dga
29,3.400579,100.164715,128.332371,-28.167657,dga
13,2.968919,37.521206,50.056529,-12.535323,dga
15,3.189898,56.666833,78.479208,-21.812375,dga
10,3.121928,16.953463,24.568481,-7.615018,dga
8,2.75,27.063839,36.981467,-9.917627,dga
27,3.309719,90.815142,154.951944,-64.136802,dga
11,3.027169,35.242585,51.382512,-16.139927,dga
10,2.721928,34.767283,42.817098,-8.049815,dga
12,2.855389,32.079403,46.928861,-14.849458,dga
10,2.921928,23.305261,31.035815,-7.730554,dga
7,2.807355,13.250257,16.984659,-3.734402,dga
15,3.506891,40.915318,68.511726,-27.596408,dga
8,3,16.177645,21.355961,-5.178316,dga
11,3.277613,23.673265,44.255796,-20.582532,dga
16,3.32782,56.992463,77.003762,-20.011299,dga
22,3.287866,70.053535,97.249791,-27.196256,dga
18,3.419382,41.549618,71.685672,-30.136054,dga
16,3.20282,65.071277,91.348773,-26.277497,dga
19,3.221097,56.40528,74.667351,-18.262071,dga
13,3.026987,28.124904,48.907439,-20.782536,dga
20,3.621928,64.107218,89.58952,-25.482302,dga
23,3.653997,71.220979,101.119788,-29.898808,dga
11,2.550341,35.865989,50.642247,-14.776258,dga
10,3.121928,23.798129,36.147888,-12.349759,dga
20,3.341446,66.328596,107.448179,-41.119583,dga
25,3.55908,109.134129,138.130552,-28.996424,dga
20,3.170951,66.044488,93.663151,-27.618663,dga
13,3.392747,35.756653,61.414288,-25.657635,dga
18,3.614369,51.065409,86.260278,-35.194869,dga
14,2.753434,32.042006,37.833671,-5.791665,dga
26,3.108744,100.236689,138.00454,-37.767851,dga
14,3.521641,45.34482,56.554096,-11.209276,dga
13,3.026987,48.864742,74.839115,-25.974373,dga
17,3.734522,57.063178,75.50475,-18.441571,dga
19,2.97084,62.430115,98.495112,-36.064997,dga
19,3.576618,66.610004,103.18472,-36.574716,dga
24,3.28832,99.670589,130.930513,-31.259925,dga
14,3.039149,61.766909,77.391689,-15.62478,dga
19,3.616349,62.088352,78.767518,-16.679165,dga
50,4.03908,211.680708,273.405507,-61.724799,dga
11,3.095795,25.460611,38.338567,-12.877956,dga
23,3.501398,101.830945,133.780462,-31.949517,dga
8,3,20.447478,27.096925,-6.649447,dga
21,3.403989,64.163413,102.313816,-38.150403,dga
16,3.5,51.456282,64.439633,-12.98335,dga
11,3.277613,28.139445,39.816252,-11.676807,dga
13,3.238901,33.885155,61.024595,-27.139441,dga
17,2.793345,21.00262,25.380159,-4.377539,dga
19,3.616349,72.27265,77.118715,-4.846065,dga
20,3.684184,72.145615,104.838628,-32.693013,dga
8,3,17.291404,23.530438,-6.239035,dga
23,3.38162,73.927689,102.230225,-28.302535,dga
13,3.026987,48.723225,60.537252,-11.814027,dga
13,3.085055,35.280211,51.109968,-15.829757,dga
22,3.538311,80.831696,101.223615,-20.391919,dga
15,3.323231,44.745652,55.48407,-10.738419,dga
17,3.572469,56.342597,78.330087,-21.98749,dga
17,3.175123,58.850926,71.155527,-12.3046,dga
14,3.324863,51.143015,76.748836,-25.605821,dga
17,3.410417,36.725452,47.935447,-11.209995,dga
18,3.503258,47.548799,80.71246,-33.163661,dga
19,3.215841,51.332664,67.471224,-16.13856,dga
14,3.235926,50.103848,68.74177,-18.637922,dga
24,3.834963,94.219052,133.30104,-39.081988,dga
21,3.820889,65.404619,90.665841,-25.261222,dga
16,3.25,42.354979,68.348559,-25.99358,dga
15,3.373557,48.787056,80.327544,-31.540489,dga
17,3.410417,57.005214,68.702663,-11.69745,dga
14,3.378783,44.576917,66.654669,-22.077753,dga
16,3.155639,54.002932,78.555279,-24.552348,dga
9,2.058814,16.682235,27.619369,-10.937135,dga
22,3.516028,74.221027,98.137399,-23.916372,dga
19,3.431624,62.7263,83.643396,-20.917095,dga
13,3.085055,40.268351,56.738228,-16.469877,dga
10,2.446439,20.27961,32.706646,-12.427037,dga
17,3.454822,60.555333,87.778446,-27.223112,dga
21,3.308751,73.772806,115.780042,-42.007237,dga
11,2.913977,22.359847,30.568695,-8.208848,dga
17,3.499228,78.301161,100.163366,-21.862205,dga
21,3.725651,73.667075,107.140345,-33.47327,dga
17,3.454822,65.006052,78.206185,-13.200133,dga
21,3.820889,62.334702,111.064618,-48.729916,dga
25,3.39908,114.16764,155.2989,-41.13126,dga
18,3.419382,60.112926,88.292441,-28.179515,dga
18,3.503258,59.928684,85.675605,-25.746921,dga
19,3.747413,62.418278,96.290274,-33.871996,dga
13,3.238901,40.262482,65.521655,-25.259173,dga
13,3.026987,46.885889,61.961508,-15.07562,dga
18,3.377444,41.763062,63.048578,-21.285515,dga
13,3.026987,38.998871,51.515045,-12.516174,dga
11,3.095795,20.191425,34.421979,-14.230555,dga
14,3.378783,50.361088,73.896695,-23.535607,dga
13,3.392747,45.369348,66.564824,-21.195476,dga
10,2.921928,24.93456,33.474148,-8.539588,dga
14,3.182006,42.510154,58.863465,-16.353311,dga
22,3.732159,74.720528,95.856559,-21.136031,dga
18,3.308271,69.304379,97.078361,-27.773982,dga
13,3.180833,27.803775,45.741124,-17.937349,dga
32,3.539717,108.471619,153.07309,-44.601471,dga
17,3.454822,41.437005,63.876622,-22.439617,dga
16,3.45282,66.913641,90.212347,-23.298706,dga
18,3.503258,60.518677,79.585799,-19.067121,dga
19,3.366091,55.600551,83.495094,-27.894543,dga
17,2.910992,59.674589,72.719456,-13.044867,dga
11,3.095795,35.991092,45.762361,-9.771268,dga
12,2.855389,38.998326,55.02509,-16.026764,dga
17,3.219528,41.66742,61.496834,-19.829414,dga
10,3.121928,17.872218,31.506679,-13.63446,dga
23,3.38162,99.154074,130.210231,-31.056158,dga
16,3.07782,75.55359,100.630239,-25.076649,dga
15,3.506891,64.288138,78.089967,-13.801829,dga
13,3.392747,19.787119,32.594564,-12.807445,dga
15,3.272906,29.589816,30.117175,-0.52736,dga
16,3.25,60.470761,87.239063,-26.768302,dga
23,3.534219,94.4879,135.379194,-40.891294,dga
11,2.845351,34.078393,47.473585,-13.395192,dga
18,3.281036,55.893174,63.582811,-7.689637,dga
15,3.240224,40.69729,62.448489,-21.751198,dga
8,2.75,14.619012,17.673781,-3.054769,dga
12,3.022055,38.504066,52.200155,-13.696089,dga
20,3.684184,86.749602,106.934938,-20.185336,dga
22,3.226731,79.007505,105.523304,-26.5158,dga
9,2.19716,35.700931,46.773742,-11.072811,dga
6,2.584963,11.386192,13.083062,-1.696869,dga
21,3.653757,61.112061,81.417765,-20.305704,dga
14,2.950212,37.903311,46.595798,-8.692487,dga
21,3.172811,33.929674,44.953403,-11.023729,dga
17,3.175123,52.917139,76.021708,-23.104569,dga
19,3.300559,54.525519,77.791561,-23.266042,dga
21,3.535175,70.326716,96.59571,-26.268994,dga
15,3.106891,43.082676,57.147455,-14.064779,dga
24,3.740602,64.677442,106.583801,-41.906359,dga
11,3.095795,26.78856,40.694147,-13.905587,dga
16,3.75,47.329245,72.082672,-24.753427,dga
12,2.855389,34.088376,43.967476,-9.879099,dga
23,3.38162,77.954745,110.791444,-32.836699,dga
16,3.45282,50.822395,74.888172,-24.065777,dga
15,3.240224,43.679954,67.437728,-23.757774,dga
16,3.20282,66.923267,88.877058,-21.953791,dga
18,3.46132,64.41359,94.106361,-29.692772,dga
15,3.506891,50.86635,68.271697,-17.405347,dga
14,3.378783,39.270751,60.700384,-21.429632,dga
18,3.614369,78.726332,105.941585,-27.215253,dga
12,2.855389,30.956102,45.710575,-14.754474,dga
15,3.506891,45.890375,73.383568,-27.493193,dga
12,3.251629,44.949386,59.729581,-14.780195,dga
18,3.572431,55.722853,103.164422,-47.441569,dga
12,3.418296,30.661742,52.527237,-21.865495,dga
13,2.873141,55.736849,76.584178,-20.847329,dga
16,3.25,55.040348,96.983601,-41.943253,dga
13,3.546594,39.219251,50.671749,-11.452498,dga
21,3.594466,82.218829,141.002445,-58.783616,dga
13,3.392747,45.526308,73.107263,-27.580956,dga
11,2.732159,34.306976,43.746585,-9.439608,dga
15,3.006239,41.243363,65.623698,-24.380335,dga
13,3.238901,36.50489,59.082033,-22.577143,dga
14,3.235926,39.690625,59.736184,-20.045559,dga
13,2.931209,44.884787,63.501997,-18.61721,dga
11,3.277613,36.287287,40.454205,-4.166919,dga
18,3.503258,58.84715,102.77794,-43.93079,dga
16,3,53.106353,82.597858,-29.491505,dga
20,3.346439,71.981596,80.777149,-8.795553,dga
16,3.20282,44.592474,73.624688,-29.032215,dga
11,2.913977,33.105261,43.759154,-10.653894,dga
19,3.260828,74.870932,104.622265,-29.751333,dga
11,2.913977,26.595505,37.676195,-11.08069,dga
12,2.855389,30.724535,45.199312,-14.474777,dga
15,3.373557,44.978813,75.708509,-30.729696,dga
16,3.155639,61.193145,88.622696,-27.429551,dga
22,3.390805,90.127946,137.990846,-47.8629,dga
16,3.5,55.977362,79.249766,-23.272404,dga
17,3.499228,63.124026,74.342604,-11.218579,dga
21,3.689704,73.511026,115.904126,-42.3931,dga
13,3.392747,31.455871,53.44474,-21.988868,dga
14,3.235926,56.271686,70.44204,-14.170354,dga
14,3.378783,49.771978,75.332974,-25.560996,dga
18,3.419382,58.295008,100.1126,-41.817593,dga
12,3.084963,30.057668,48.033169,-17.975501,dga
14,3.324863,43.257108,58.394375,-15.137266,dga
16,3.375,55.987237,82.490653,-26.503416,dga
17,3.29277,69.936851,102.096135,-32.159284,dga
11,2.913977,23.863145,42.979808,-19.116663,dga
13,3.238901,41.628522,60.721343,-19.092821,dga
14,3.039149,62.914429,86.631403,-23.716973,dga
15,3.189898,54.496865,93.972729,-39.475864,dga
16,3.5,63.835595,80.794978,-16.959383,dga
13,3.238901,34.842154,54.982868,-20.140714,dga
